Date,Product,Category,Region,Units,Revenue
06-01-2024 03:07,Laptop,Apparel,South,4,185513
03-04-2024 21:09,Shoes,Apparel,North,11,32395
19-11-2024 11:11,Watch,Apparel,North,8,85288
12-10-2024 08:03,Laptop,Apparel,North,2,83576
13-04-2024 22:34,Shoes,Apparel,East,5,10925
24-11-2024 19:35,Shoes,Apparel,East,6,16182
11-05-2024 09:48,Watch,Apparel,North,2,26706
01-04-2024 16:06,Watch,Electronics,West,5,70725
04-03-2024 21:35,Watch,Apparel,South,9,92948
23-02-2024 10:54,Phone,Electronics,North,18,482302
23-08-2024 05:25,Shoes,Apparel,North,6,15168
07-11-2024 12:45,Shoes,Apparel,North,17,47983
20-10-2024 17:27,Watch,Electronics,West,4,55391
22-03-2024 22:43,Watch,Apparel,South,2,20349
08-02-2024 17:22,Watch,Apparel,West,1,12525
15-06-2024 15:37,Watch,Apparel,North,6,66282
12-03-2024 19:17,Shoes,Apparel,West,16,35381
09-07-2024 16:04,Shoes,Apparel,South,4,10320
17-06-2024 07:54,Watch,Apparel,South,2,19579
03-09-2024 01:46,Watch,Apparel,North,5,64628
29-10-2024 00:47,Watch,Apparel,North,1,13062
26-09-2024 22:47,Shoes,Apparel,West,10,28726
08-07-2024 01:52,Watch,Apparel,South,1,13540
22-11-2024 10:04,Phone,Apparel,South,14,468470
30-10-2024 05:54,Shoes,Electronics,East,19,41195
08-01-2024 14:10,Phone,Apparel,South,7,183029
10-01-2024 18:25,Shoes,Apparel,West,11,24528
07-05-2024 22:29,Laptop,Apparel,North,2,103688
11-07-2024 09:18,Watch,Apparel,North,6,63029
28-11-2024 04:08,Watch,Apparel,North,7,75585
22-09-2024 22:27,Phone,Apparel,South,8,194546
01-10-2024 15:39,Laptop,Apparel,South,5,252420
01-02-2024 15:50,Laptop,Apparel,East,3,115782
28-12-2024 22:30,Watch,Apparel,East,4,41297
15-10-2024 12:09,Phone,Apparel,North,18,592609
22-05-2024 00:02,Laptop,Apparel,East,4,204864
16-03-2024 06:48,Watch,Apparel,North,7,74202
30-01-2024 03:02,Phone,Apparel,South,5,158662
20-03-2024 06:17,Shoes,Apparel,South,6,16441
05-05-2024 07:54,Phone,Electronics,West,6,180887
18-12-2024 17:35,Shoes,Apparel,North,11,27910
30-01-2024 21:24,Watch,Apparel,South,1,12818
02-05-2024 15:31,Shoes,Apparel,West,5,13286
28-09-2024 13:37,Shoes,Apparel,West,15,36970
01-12-2024 15:10,Phone,Apparel,North,14,340414
03-10-2024 12:32,Phone,Apparel,East,16,443998
04-06-2024 12:01,Phone,Apparel,East,8,194437
08-05-2024 07:07,Watch,Apparel,West,5,54960
15-11-2024 05:46,Watch,Apparel,West,4,57269
05-01-2024 02:29,Phone,Apparel,West,8,260099
29-07-2024 02:39,Laptop,Apparel,East,5,212700
24-04-2024 16:52,Shoes,Apparel,North,16,45397
29-12-2024 22:01,Watch,Apparel,North,5,65074
31-05-2024 19:31,Laptop,Apparel,West,2,82085
20-06-2024 09:53,Shoes,Apparel,West,17,48818
05-09-2024 12:06,Shoes,Apparel,South,17,45455
30-06-2024 09:35,Shoes,Apparel,East,13,29609
30-01-2024 05:19,Laptop,Apparel,West,3,130297
26-12-2024 20:17,Watch,Apparel,West,1,14103
07-08-2024 22:49,Watch,Apparel,East,1,10505
17-04-2024 05:14,Phone,Apparel,West,16,547419
29-05-2024 22:51,Watch,Apparel,North,9,109383
28-04-2024 07:49,Shoes,Apparel,North,17,35562
20-10-2024 03:12,Watch,Apparel,North,8,82606
09-02-2024 00:24,Shoes,Electronics,West,18,49472
19-07-2024 00:36,Watch,Apparel,South,2,20057
24-10-2024 12:48,Watch,Electronics,North,8,82511
27-07-2024 04:01,Shoes,Apparel,West,11,24449
24-01-2024 06:36,Shoes,Electronics,West,9,25204
21-01-2024 03:07,Laptop,Apparel,North,1,52894
07-07-2024 23:58,Shoes,Apparel,West,4,9724
25-05-2024 08:49,Laptop,Apparel,North,3,145737
06-08-2024 22:25,Laptop,Apparel,East,4,195614
14-09-2024 07:38,Watch,Apparel,West,2,24238
18-08-2024 20:37,Laptop,Apparel,West,3,126400
12-01-2024 09:20,Laptop,Apparel,East,4,200670
29-11-2024 11:33,Shoes,Apparel,North,18,40911
30-01-2024 23:34,Shoes,Apparel,North,16,32402
03-08-2024 12:17,Phone,Electronics,West,3,101448
02-09-2024 12:16,Phone,Apparel,South,19,671470
02-12-2024 20:15,Phone,Apparel,East,13,449395
01-04-2024 04:52,Shoes,Apparel,West,14,37590
05-10-2024 23:58,Shoes,Apparel,West,6,14093
07-03-2024 01:57,Shoes,Apparel,West,5,13949
27-07-2024 12:11,Laptop,Apparel,East,4,202509
01-04-2024 06:29,Watch,Apparel,West,1,9645
10-08-2024 23:18,Shoes,Apparel,West,8,20889
03-11-2024 21:04,Watch,Electronics,West,2,22610
10-01-2024 12:20,Shoes,Apparel,South,15,43314
03-04-2024 00:52,Shoes,Apparel,West,16,40821
16-09-2024 03:40,Phone,Apparel,West,3,95171
11-06-2024 15:44,Laptop,Apparel,West,2,75495
05-04-2024 09:41,Laptop,Apparel,North,4,188400
15-07-2024 10:34,Watch,Electronics,North,9,98163
12-07-2024 20:02,Shoes,Apparel,East,12,31512
05-01-2024 21:27,Phone,Apparel,South,12,381331
14-07-2024 22:22,Phone,Apparel,North,16,575830
01-11-2024 13:06,Watch,Apparel,North,2,28018
30-11-2024 01:31,Watch,Apparel,South,1,10195
13-06-2024 20:37,Shoes,Electronics,East,4,10196
02-01-2024 07:01,Shoes,Apparel,West,9,24383
27-03-2024 22:58,Shoes,Apparel,South,8,23324
11-11-2024 11:22,Watch,Apparel,West,1,11328
24-03-2024 13:50,Watch,Apparel,North,4,49048
11-05-2024 12:16,Shoes,Electronics,North,19,41606
27-10-2024 22:20,Watch,Apparel,South,6,73700
18-09-2024 23:27,Shoes,Electronics,East,2,5277
09-10-2024 13:53,Shoes,Apparel,East,6,13542
08-08-2024 12:10,Watch,Apparel,West,4,42748
06-08-2024 04:07,Shoes,Electronics,South,16,35383
02-01-2024 16:42,Shoes,Apparel,East,13,29966
04-08-2024 06:05,Phone,Apparel,North,9,224330
06-11-2024 12:28,Shoes,Apparel,North,17,37287
30-01-2024 01:28,Shoes,Apparel,West,4,10676
09-10-2024 09:00,Shoes,Electronics,North,7,19153
01-07-2024 11:31,Laptop,Apparel,South,2,83134
07-07-2024 18:47,Laptop,Apparel,West,5,193364
02-08-2024 14:08,Watch,Apparel,West,1,11294
17-01-2024 15:51,Shoes,Electronics,North,19,50209
12-09-2024 11:38,Watch,Apparel,South,3,38377
16-02-2024 20:35,Watch,Electronics,West,6,76755
06-10-2024 19:59,Shoes,Apparel,North,17,45808
02-08-2024 22:33,Watch,Apparel,West,3,40110
14-11-2024 02:47,Watch,Apparel,East,2,25170
27-02-2024 22:12,Shoes,Apparel,West,12,26483
17-09-2024 09:44,Watch,Apparel,West,3,41332
01-12-2024 07:15,Shoes,Apparel,South,18,39397
03-02-2024 06:20,Shoes,Apparel,West,7,18649
24-02-2024 11:24,Watch,Apparel,West,7,84495
14-01-2024 07:27,Laptop,Apparel,West,3,158259
04-09-2024 02:34,Watch,Apparel,South,1,13648
22-10-2024 03:45,Shoes,Apparel,West,9,26720
17-06-2024 07:02,Phone,Apparel,South,11,345504
04-04-2024 15:15,Laptop,Apparel,West,1,42296
21-06-2024 02:07,Laptop,Apparel,South,3,131986
24-05-2024 10:57,Shoes,Electronics,South,1,2685
29-06-2024 09:53,Watch,Apparel,West,2,26349
22-04-2024 11:30,Shoes,Apparel,South,10,27731
04-06-2024 22:51,Phone,Electronics,South,18,511107
06-06-2024 10:30,Phone,Apparel,West,18,581277
28-02-2024 16:59,Shoes,Apparel,South,10,27385
09-08-2024 07:27,Laptop,Apparel,East,1,39900
04-09-2024 06:55,Shoes,Apparel,West,2,5468
25-03-2024 04:12,Phone,Apparel,North,3,76720
20-02-2024 02:40,Watch,Electronics,West,7,83595
02-01-2024 16:29,Watch,Apparel,South,7,86616
30-05-2024 10:51,Shoes,Apparel,South,5,10448
08-01-2024 16:52,Laptop,Apparel,South,5,233105
15-07-2024 12:43,Laptop,Apparel,South,3,121837
30-12-2024 16:54,Laptop,Apparel,West,5,231634
18-04-2024 03:47,Watch,Apparel,West,2,23850
23-08-2024 09:53,Shoes,Apparel,West,14,38591
08-08-2024 22:15,Shoes,Apparel,North,1,2493
14-09-2024 01:15,Shoes,Apparel,South,3,8322
24-05-2024 09:16,Shoes,Apparel,North,19,39343
01-11-2024 21:02,Watch,Apparel,South,9,114586
14-09-2024 09:14,Phone,Electronics,West,1,24165
09-09-2024 19:58,Shoes,Apparel,North,8,23847
22-07-2024 03:50,Shoes,Apparel,South,4,10977
26-10-2024 01:36,Watch,Apparel,North,8,96562
30-11-2024 08:09,Shoes,Apparel,East,1,2971
26-11-2024 11:05,Laptop,Apparel,North,1,51095
26-08-2024 20:21,Watch,Apparel,East,3,42014
06-06-2024 14:28,Watch,Apparel,West,3,38514
12-01-2024 08:00,Phone,Apparel,East,15,530842
03-12-2024 04:19,Laptop,Apparel,West,2,80303
30-06-2024 13:46,Shoes,Electronics,North,5,13677
25-12-2024 05:12,Shoes,Electronics,West,15,40725
25-01-2024 21:29,Phone,Apparel,West,11,365079
24-10-2024 19:47,Watch,Apparel,North,9,103172
09-02-2024 20:11,Shoes,Apparel,North,10,25007
12-10-2024 19:12,Watch,Apparel,West,3,30210
12-06-2024 21:09,Phone,Apparel,West,6,186076
21-04-2024 16:13,Phone,Apparel,West,11,343574
27-07-2024 18:11,Shoes,Electronics,West,19,54974
25-06-2024 07:51,Watch,Electronics,South,7,77457
11-08-2024 03:01,Laptop,Apparel,West,1,38558
07-07-2024 09:05,Shoes,Apparel,West,3,7300
27-11-2024 04:26,Watch,Apparel,South,1,12423
31-05-2024 11:52,Shoes,Electronics,East,6,16514
10-03-2024 21:08,Phone,Apparel,North,15,427105
04-01-2024 05:59,Laptop,Apparel,North,5,222314
19-12-2024 04:12,Phone,Apparel,East,8,250064
10-07-2024 15:17,Shoes,Apparel,South,1,2718
17-10-2024 03:23,Phone,Apparel,South,1,29379
09-03-2024 05:38,Watch,Apparel,East,7,85164
10-04-2024 08:12,Watch,Electronics,East,7,78931
05-02-2024 01:13,Watch,Apparel,North,8,96302
12-01-2024 15:16,Watch,Apparel,East,5,69480
29-07-2024 23:54,Watch,Apparel,East,1,12978
30-05-2024 16:36,Laptop,Apparel,South,1,41771
10-06-2024 15:38,Phone,Electronics,South,7,234125
01-08-2024 23:48,Watch,Apparel,South,7,73916
18-01-2024 07:48,Laptop,Apparel,West,3,152018
19-08-2024 03:57,Phone,Apparel,West,11,368255
27-08-2024 22:05,Phone,Apparel,North,6,186463
07-02-2024 17:38,Laptop,Apparel,West,1,50295
12-01-2024 21:28,Watch,Apparel,South,4,46953
14-12-2024 11:01,Phone,Apparel,West,3,75847
11-08-2024 13:40,Shoes,Electronics,East,5,11029
12-07-2024 12:10,Shoes,Apparel,North,8,22811
01-12-2024 18:15,Laptop,Apparel,East,5,205081
08-11-2024 02:31,Phone,Apparel,North,4,125345
15-04-2024 03:59,Watch,Apparel,West,1,10702
14-09-2024 13:55,Watch,Electronics,East,4,41754
07-06-2024 01:32,Laptop,Apparel,South,1,39456
20-06-2024 20:14,Watch,Apparel,North,5,60733
06-09-2024 06:11,Watch,Apparel,East,6,69078
07-09-2024 02:46,Laptop,Apparel,South,2,93549
05-05-2024 20:01,Shoes,Electronics,North,8,19952
06-03-2024 11:20,Phone,Electronics,East,10,332577
23-12-2024 15:40,Shoes,Electronics,West,13,31350
21-08-2024 19:14,Shoes,Apparel,East,7,16113
18-02-2024 09:21,Phone,Apparel,East,1,27021
02-03-2024 05:48,Watch,Apparel,North,4,54522
12-02-2024 01:52,Laptop,Apparel,West,1,48635
28-01-2024 04:12,Shoes,Apparel,West,10,24369
30-09-2024 01:16,Phone,Apparel,North,2,71122
23-08-2024 00:55,Shoes,Apparel,South,6,12146
16-11-2024 16:22,Laptop,Apparel,South,3,136247
08-01-2024 20:04,Phone,Electronics,South,2,58275
14-12-2024 11:19,Laptop,Apparel,South,3,124936
05-01-2024 14:10,Watch,Apparel,East,8,100858
31-10-2024 03:31,Shoes,Apparel,North,8,22368
17-03-2024 05:41,Shoes,Electronics,North,5,13000
08-09-2024 08:57,Watch,Apparel,South,1,9733
06-03-2024 19:52,Shoes,Apparel,East,14,36687
14-02-2024 08:05,Watch,Apparel,South,7,86631
22-11-2024 00:44,Watch,Electronics,South,3,30956
29-12-2024 08:55,Shoes,Apparel,South,7,19610
14-03-2024 23:54,Watch,Apparel,West,4,50929
09-06-2024 19:25,Laptop,Apparel,North,3,121415
15-10-2024 08:18,Watch,Apparel,West,6,63456
17-01-2024 12:56,Watch,Apparel,South,1,11844
15-05-2024 15:21,Watch,Electronics,South,3,36147
07-03-2024 05:47,Laptop,Apparel,East,1,50750
08-08-2024 05:35,Laptop,Apparel,North,3,129890
08-07-2024 03:41,Shoes,Electronics,West,6,15284
17-06-2024 21:56,Shoes,Apparel,South,5,14072
20-05-2024 04:25,Laptop,Apparel,West,4,213798
22-07-2024 16:55,Watch,Apparel,East,9,108709
08-07-2024 15:21,Laptop,Apparel,North,1,42013
29-10-2024 14:51,Laptop,Apparel,South,2,73527
11-06-2024 23:22,Shoes,Electronics,North,8,19616
22-05-2024 15:48,Watch,Apparel,West,7,95640
09-01-2024 06:14,Watch,Apparel,West,7,70110
08-11-2024 20:06,Watch,Apparel,East,4,47320
09-07-2024 04:34,Shoes,Apparel,North,6,16229
28-06-2024 13:21,Watch,Apparel,South,3,30751
14-12-2024 07:45,Phone,Apparel,North,15,536646
12-09-2024 22:10,Shoes,Apparel,East,14,41228
11-11-2024 06:44,Laptop,Apparel,East,5,250779
11-02-2024 13:23,Watch,Apparel,West,9,119605
08-01-2024 02:46,Watch,Electronics,West,1,11232
26-03-2024 10:11,Phone,Apparel,South,11,322688
10-04-2024 14:17,Shoes,Apparel,South,14,41712
21-07-2024 07:04,Phone,Apparel,East,18,556860
12-12-2024 05:30,Watch,Apparel,North,6,74535
16-10-2024 20:25,Watch,Apparel,North,4,44754
12-09-2024 17:15,Laptop,Apparel,North,4,156659
25-08-2024 22:40,Shoes,Apparel,North,3,7789
13-06-2024 15:00,Shoes,Apparel,South,12,32187
15-05-2024 01:31,Shoes,Apparel,North,13,38531
09-08-2024 12:11,Phone,Apparel,West,9,318813
19-05-2024 01:40,Phone,Apparel,West,19,519477
28-11-2024 17:19,Phone,Apparel,West,9,238540
25-01-2024 15:36,Phone,Apparel,South,7,243932
11-05-2024 15:19,Laptop,Apparel,West,5,194842
07-01-2024 13:32,Watch,Apparel,North,4,51529
15-12-2024 23:17,Shoes,Apparel,West,10,29293
16-08-2024 21:57,Phone,Apparel,West,8,274813
02-07-2024 23:35,Shoes,Apparel,East,1,2801
26-05-2024 23:53,Shoes,Apparel,North,19,54514
22-11-2024 10:05,Watch,Apparel,North,6,81627
29-01-2024 23:16,Laptop,Apparel,South,2,104131
03-02-2024 14:17,Shoes,Apparel,North,6,13743
22-08-2024 16:39,Laptop,Apparel,East,1,36675
11-07-2024 04:23,Laptop,Apparel,West,5,214081
24-01-2024 11:13,Phone,Electronics,East,18,605144
22-04-2024 01:42,Watch,Apparel,North,3,36711
27-10-2024 10:58,Phone,Apparel,South,7,228063
03-10-2024 00:37,Watch,Electronics,West,7,67793
27-01-2024 17:29,Shoes,Apparel,South,10,29319
03-03-2024 05:37,Shoes,Apparel,East,16,40548
01-04-2024 03:44,Shoes,Apparel,North,2,5665
29-05-2024 23:17,Phone,Apparel,North,4,107467
28-06-2024 21:36,Watch,Apparel,West,1,12439
24-04-2024 11:49,Laptop,Apparel,West,3,136651
30-10-2024 06:43,Laptop,Apparel,West,1,44517
17-07-2024 08:51,Shoes,Apparel,North,4,8441
25-12-2024 08:31,Shoes,Electronics,West,18,43128
14-02-2024 19:58,Watch,Apparel,North,8,96527
14-07-2024 02:32,Laptop,Apparel,West,4,204680
21-03-2024 08:50,Watch,Apparel,South,2,25580
05-02-2024 19:35,Laptop,Apparel,West,1,53574
15-07-2024 21:13,Phone,Apparel,East,3,83484
29-12-2024 21:25,Shoes,Apparel,North,8,17085
09-07-2024 16:03,Shoes,Apparel,South,17,50533
08-10-2024 04:43,Watch,Apparel,North,7,83506
29-04-2024 01:53,Laptop,Apparel,West,3,111933
04-05-2024 11:18,Shoes,Electronics,West,18,46838
05-03-2024 22:05,Phone,Apparel,North,17,548349
23-10-2024 11:02,Watch,Electronics,South,6,68772
19-11-2024 03:20,Phone,Apparel,West,11,289748
05-02-2024 20:21,Watch,Apparel,North,3,29889
28-10-2024 16:51,Watch,Apparel,East,9,97777
22-04-2024 11:10,Watch,Apparel,South,3,42103
22-09-2024 05:29,Laptop,Apparel,North,4,199062
24-01-2024 00:35,Shoes,Apparel,East,7,14831
25-11-2024 04:09,Phone,Apparel,East,3,73138
20-10-2024 00:55,Laptop,Apparel,West,3,146931
03-12-2024 08:15,Watch,Apparel,West,8,111806
27-12-2024 11:11,Phone,Apparel,North,19,551494
25-05-2024 04:53,Shoes,Apparel,West,16,42322
18-11-2024 01:01,Shoes,Apparel,West,14,28466
05-08-2024 03:02,Watch,Apparel,South,7,98719
04-12-2024 09:31,Watch,Apparel,North,2,27932
06-09-2024 06:51,Phone,Electronics,South,17,591490
09-07-2024 00:59,Shoes,Apparel,North,1,2990
06-09-2024 00:13,Shoes,Apparel,West,4,8438
25-09-2024 22:42,Watch,Apparel,South,9,91446
05-01-2024 20:18,Watch,Apparel,East,9,89045
11-07-2024 10:11,Shoes,Apparel,West,9,26546
19-01-2024 12:51,Laptop,Apparel,West,2,93532
15-07-2024 13:55,Phone,Apparel,South,4,121105
07-03-2024 08:06,Laptop,Apparel,North,5,230216
08-12-2024 12:15,Phone,Electronics,South,3,107206
20-06-2024 15:38,Shoes,Apparel,North,18,49122
23-02-2024 22:55,Shoes,Apparel,North,9,24377
27-11-2024 07:07,Laptop,Apparel,North,5,193853
27-03-2024 17:22,Laptop,Apparel,South,1,53122
22-02-2024 02:50,Shoes,Apparel,West,18,37544
16-05-2024 18:13,Shoes,Apparel,West,2,4724
21-01-2024 14:47,Shoes,Apparel,West,18,49734
31-03-2024 07:37,Laptop,Apparel,North,5,183229
27-10-2024 19:59,Shoes,Apparel,North,9,23375
12-09-2024 13:59,Shoes,Apparel,West,15,41762
21-04-2024 17:53,Watch,Apparel,South,4,43391
30-05-2024 11:18,Laptop,Apparel,West,4,157949
06-05-2024 21:13,Watch,Apparel,North,1,12356
21-08-2024 13:14,Watch,Apparel,East,4,49029
24-12-2024 13:48,Shoes,Apparel,West,16,44376
04-10-2024 17:58,Shoes,Apparel,South,13,35681
27-03-2024 21:41,Watch,Apparel,South,2,23229
11-12-2024 18:25,Phone,Apparel,West,7,230399
26-08-2024 23:41,Shoes,Electronics,East,15,44906
01-05-2024 13:15,Shoes,Electronics,West,19,48372
01-04-2024 18:16,Shoes,Apparel,West,12,26434
01-07-2024 21:01,Laptop,Apparel,North,5,249564
27-12-2024 07:30,Phone,Electronics,South,8,211810
02-12-2024 10:17,Shoes,Apparel,North,9,26732
25-01-2024 07:03,Shoes,Apparel,East,14,31446
31-01-2024 13:24,Phone,Apparel,North,11,349042
04-06-2024 15:52,Shoes,Electronics,West,2,5143
14-01-2024 16:02,Laptop,Apparel,South,3,110434
28-12-2024 05:04,Phone,Apparel,East,13,447683
03-01-2024 20:15,Watch,Electronics,North,6,68618
07-06-2024 19:47,Shoes,Apparel,South,1,2157
07-07-2024 08:43,Watch,Apparel,West,3,32602
22-04-2024 16:47,Phone,Apparel,South,9,263263
04-09-2024 00:31,Phone,Electronics,North,9,236640
29-01-2024 08:32,Laptop,Apparel,East,2,89808
31-08-2024 03:55,Phone,Apparel,East,10,345574
03-08-2024 19:56,Watch,Apparel,North,7,75022
20-12-2024 22:36,Laptop,Apparel,East,1,48236
25-06-2024 10:24,Watch,Electronics,East,7,86504
24-02-2024 05:40,Shoes,Apparel,West,9,21880
01-04-2024 12:18,Phone,Apparel,West,2,59196
16-06-2024 13:32,Shoes,Apparel,South,15,37642
01-02-2024 02:01,Shoes,Apparel,West,6,14956
17-12-2024 12:33,Laptop,Apparel,North,4,172433
16-03-2024 11:15,Watch,Apparel,West,1,12048
13-09-2024 12:48,Phone,Apparel,South,10,350159
31-07-2024 19:17,Shoes,Apparel,East,6,17636
02-02-2024 00:51,Shoes,Electronics,East,12,29043
15-03-2024 02:24,Watch,Apparel,South,1,13735
11-02-2024 02:47,Shoes,Apparel,South,1,2314
09-09-2024 03:05,Shoes,Apparel,West,12,31461
22-02-2024 03:09,Phone,Apparel,South,14,410075
01-02-2024 05:09,Shoes,Apparel,North,1,2253
23-10-2024 21:07,Shoes,Apparel,North,5,11204
16-05-2024 02:43,Shoes,Apparel,East,7,20990
12-03-2024 12:14,Phone,Apparel,East,19,578270
26-06-2024 21:23,Watch,Apparel,South,5,71827
20-06-2024 07:25,Phone,Apparel,South,17,427614
20-06-2024 09:50,Shoes,Electronics,West,8,18993
23-02-2024 19:06,Watch,Apparel,North,8,110053
19-08-2024 02:00,Phone,Apparel,North,17,477006
07-06-2024 06:21,Shoes,Apparel,North,8,18775
20-10-2024 20:19,Watch,Apparel,North,2,24089
12-11-2024 01:47,Laptop,Apparel,North,3,160259
14-07-2024 11:40,Phone,Apparel,West,10,256073
22-03-2024 14:03,Shoes,Apparel,South,17,38101
20-01-2024 06:46,Watch,Apparel,North,5,70468
09-12-2024 03:07,Phone,Apparel,North,13,326618
17-01-2024 03:47,Watch,Apparel,North,9,99154
23-12-2024 08:37,Phone,Apparel,West,19,534360
19-06-2024 14:26,Laptop,Apparel,North,1,46426
28-05-2024 20:21,Phone,Apparel,North,18,581248
20-12-2024 03:04,Watch,Electronics,North,6,79942
12-09-2024 15:05,Watch,Electronics,West,3,34846
11-08-2024 03:35,Phone,Apparel,North,5,163518
12-03-2024 09:20,Watch,Apparel,West,3,35082
17-10-2024 11:16,Phone,Apparel,East,8,197418
03-10-2024 22:39,Phone,Apparel,West,17,585285
16-03-2024 16:37,Shoes,Apparel,West,11,31292
06-09-2024 11:21,Shoes,Apparel,West,10,22180
02-11-2024 22:05,Shoes,Apparel,West,6,17185
21-09-2024 13:00,Shoes,Apparel,West,18,37337
20-09-2024 08:14,Watch,Apparel,West,6,57718
08-10-2024 00:12,Shoes,Apparel,West,12,33569
01-08-2024 00:27,Shoes,Apparel,North,18,43415
10-01-2024 13:48,Shoes,Apparel,North,11,31214
17-06-2024 03:11,Shoes,Apparel,South,12,24390
15-01-2024 11:26,Watch,Apparel,South,4,41698
27-09-2024 00:10,Phone,Apparel,South,11,309027
10-10-2024 22:08,Shoes,Apparel,North,2,4815
21-11-2024 00:02,Phone,Apparel,North,13,388849
25-04-2024 19:04,Phone,Apparel,North,19,624958
26-10-2024 05:14,Shoes,Apparel,West,2,4929
25-12-2024 07:53,Watch,Apparel,North,9,125779
14-03-2024 10:39,Watch,Apparel,North,7,81931
01-02-2024 12:58,Shoes,Apparel,North,13,27331
01-05-2024 03:41,Shoes,Apparel,West,12,34847
19-07-2024 03:48,Watch,Electronics,North,6,76975
04-11-2024 21:09,Shoes,Apparel,North,4,10630
13-07-2024 21:17,Watch,Electronics,North,8,107583
23-02-2024 16:18,Phone,Apparel,West,15,480277
06-03-2024 01:47,Laptop,Apparel,South,4,213784
04-06-2024 13:25,Phone,Apparel,West,19,660321
14-09-2024 03:09,Shoes,Apparel,North,6,17931
19-10-2024 07:35,Laptop,Apparel,West,4,189867
28-06-2024 00:47,Watch,Apparel,West,9,86844
30-06-2024 23:19,Shoes,Apparel,West,12,34017
11-08-2024 01:55,Phone,Apparel,North,18,539727
20-09-2024 10:06,Shoes,Apparel,North,5,13699
09-08-2024 13:35,Shoes,Apparel,South,7,17989
24-03-2024 20:26,Shoes,Electronics,West,5,12726
11-12-2024 07:04,Phone,Apparel,East,11,283511
22-03-2024 11:25,Laptop,Apparel,West,1,48359
22-10-2024 01:35,Watch,Apparel,East,6,67548
05-07-2024 07:21,Shoes,Apparel,South,4,9523
21-08-2024 12:55,Watch,Apparel,North,6,70248
03-12-2024 05:26,Phone,Apparel,West,12,291595
04-09-2024 07:50,Watch,Apparel,West,9,125588
11-05-2024 02:01,Phone,Apparel,South,9,234179
17-06-2024 22:16,Phone,Apparel,South,15,410371
26-07-2024 05:43,Shoes,Apparel,North,11,25274
22-07-2024 23:52,Watch,Apparel,West,2,23328
23-09-2024 19:27,Watch,Apparel,North,8,98510
18-03-2024 18:41,Watch,Apparel,West,5,50287
28-03-2024 07:15,Phone,Apparel,West,6,203352
11-06-2024 11:07,Laptop,Apparel,North,1,50512
26-01-2024 02:48,Laptop,Apparel,South,5,216842
